-0.49514	0.95031
-0.43808	0.79807
-0.32595	0.62756
-0.20491	0.47637
-0.09286	0.33878
-0.00318	0.22739
0.05248	0.15299
0.07609	0.10892
0.08042	0.08322
0.07584	0.06796
0.06807	0.05866
0.06004	0.05264
0.05297	0.04841
0.04724	0.04516
0.04282	0.04250
0.03948	0.04024
0.03701	0.03832
0.03519	0.03672
0.03387	0.03545
0.03292	0.03454
0.03227	0.03396
0.03183	0.03367
0.03157	0.03366
0.03149	0.03390
0.03157	0.03440
0.03181	0.03515
0.03222	0.03617
0.03277	0.03745
0.03350	0.03902
0.03439	0.04089
0.03547	0.04310
0.03699	0.04515
0.03883	0.04659
0.04059	0.04752
0.04207	0.04808
0.04321	0.04839
0.04405	0.04856
0.04462	0.04865
0.82922	-2.24262
0.80337	-1.99455
0.88995	-1.63263
1.03270	-1.36078
1.04071	-1.17575
0.94663	-1.00646
0.83354	-0.85436
0.73441	-0.72805
0.67157	-0.63247
0.65056	-0.56617
0.64808	-0.52406
0.64938	-0.50013
0.65119	-0.48734
0.65240	-0.48102
0.65121	-0.47923
0.64781	-0.48015
0.64346	-0.48215
0.63926	-0.48409
0.63567	-0.48546
0.63286	-0.48611
0.63078	-0.48609
0.62934	-0.48556
0.62841	-0.48465
0.62781	-0.48355
0.62740	-0.48241
0.62708	-0.48133
0.62678	-0.48037
0.62648	-0.47954
0.62614	-0.47884
0.62578	-0.47825
0.62540	-0.47776
0.62502	-0.47733
0.62463	-0.47695
0.62425	-0.47661
0.62389	-0.47630
0.62354	-0.47601
0.62320	-0.47573
0.62288	-0.47547
0.62258	-0.47522
0.62229	-0.47498
0.62201	-0.47475
0.62174	-0.47454
0.62149	-0.47434
0.62124	-0.47415
0.62101	-0.47397
0.62078	-0.47380
0.62056	-0.47363
0.62035	-0.47348
0.62015	-0.47334
0.61996	-0.47320
-1.42929	-0.36084
-1.21227	-0.23251
-0.90507	-0.23010
-0.65345	-0.27649
-0.47262	-0.25360
-0.33100	-0.17134
-0.21933	-0.09156
-0.13505	-0.03736
-0.07381	-0.00658
-0.03158	0.00947
-0.00409	0.01713
0.01220	0.02130
0.02050	0.02409
0.02374	0.02583
0.02437	0.02606
0.02387	0.02465
0.02287	0.02205
0.02173	0.01859
0.02065	0.01454
0.01972	0.01003
0.01889	0.00521
0.01805	0.00018
0.01718	-0.00500
0.01645	-0.01022
0.01580	-0.01500
0.01518	-0.01907
0.01460	-0.02242
0.01409	-0.02512
0.01364	-0.02726
0.01327	-0.02894
0.01299	-0.03028
0.01278	-0.03134
0.01264	-0.03218
0.01254	-0.03285
-1.46247	1.53841
-1.38598	1.29613
-1.30731	1.04951
-1.19944	0.83119
-1.07300	0.63459
-0.94658	0.46603
-0.82400	0.33827
-0.70316	0.24729
-0.60138	0.18149
-0.52878	0.13317
-0.48444	0.09616
-0.45816	0.07182
-0.43896	0.05891
-0.42229	0.05442
-0.40800	0.05491
-0.39622	0.05785
-0.38638	0.06152
-0.37819	0.06488
-0.37155	0.06735
-0.36628	0.06862
-0.36215	0.06864
-0.35893	0.06749
-0.35644	0.06535
-0.35453	0.06250
-0.35308	0.05924
-0.35193	0.05586
-0.35099	0.05261
-0.35019	0.04965
-0.34949	0.04707
-0.34883	0.04491
-0.34822	0.04316
-0.34803	0.03874
-0.34857	0.03510
-0.34949	0.03468
-0.35144	0.03538
-0.35500	0.03602
-0.35286	0.04651
-0.34768	0.05822
-0.34379	0.06589
-0.34161	0.06855
-0.34074	0.06724
-0.34103	0.06222
-0.34441	0.04999
-0.34874	0.04173
-0.35342	0.03786
-0.35805	0.03755
-0.35861	0.04399
-0.35202	0.05666
-0.34677	0.06494
-0.34321	0.06911
-0.34131	0.06926
-0.34074	0.06592
-0.34327	0.05444
-0.34798	0.04370
2.27063	1.46745
2.06405	1.34164
1.70575	1.27183
1.38325	1.28261
1.14138	1.22953
0.95777	1.07440
0.78785	0.91956
0.64639	0.76421
0.52854	0.65036
0.43245	0.58722
0.35999	0.56594
0.30804	0.56289
0.27485	0.56160
0.25637	0.55861
0.24734	0.55475
0.24346	0.55126
0.24197	0.54868
0.24137	0.54693
0.24110	0.54546
0.24104	0.54380
0.24090	0.54210
0.24048	0.54062
0.23999	0.53916
0.23954	0.53761
0.23912	0.53605
0.23868	0.53457
0.23821	0.53322
0.23774	0.53195
0.23729	0.53075
0.23685	0.52962
0.23642	0.52855
0.23601	0.52753
0.23562	0.52658
0.23523	0.52569
0.23486	0.52488
0.23451	0.52411
0.23419	0.52339
0.23389	0.52272
0.23362	0.52207
0.23337	0.52146
-1.94217	0.21657
