3.33387	2.16386	0.83929	0.00495	
2.66258	1.50352	0.41815	0.00607	
1.64770	0.55052	-0.00673	0.00711	
0.90677	-0.00744	-0.13393	0.00674	
-1.61995	-1.39530	-0.41780	0.00594	
-2.44210	-1.59770	-0.48297	0.00556	
-1.93151	-1.09857	-0.36999	0.00257	
-1.31864	-0.68817	-0.23178	0.00061	
-0.72678	-0.34095	-0.10561	-0.00105	
-0.46103	-0.19206	-0.05553	-0.00151	
-0.21481	-0.06211	-0.01538	-0.00182	
-0.12586	-0.01966	-0.00254	-0.00191	
-0.05785	0.00728	0.00509	-0.00194	
-0.03644	0.01268	0.00627	-0.00194	
-0.02259	0.01251	0.00552	-0.00192	
-0.01943	0.01030	0.00441	-0.00191	
-0.01790	0.00685	0.00277	-0.00189	
-0.01732	0.00519	0.00190	-0.00187	
-0.01587	0.00400	0.00102	-0.00185	
-0.01474	0.00381	0.00066	-0.00184	
-0.01547	-0.00060	-0.00028	-0.00178	
-0.01305	0.00052	-0.00011	-0.00174	
-0.00983	0.00178	0.00005	-0.00168	
-0.00797	0.00247	0.00011	-0.00163	
-0.00545	0.00348	0.00018	-0.00156	
-0.00394	0.00415	0.00023	-0.00150	
-0.00193	0.00514	0.00029	-0.00142	
-0.00073	0.00582	0.00033	-0.00135	
0.00084	0.00683	0.00037	-0.00125	
0.00174	0.00751	0.00038	-0.00118	
0.00184	0.00609	0.00461	-0.00106	
-0.00520	-0.00615	0.00297	-0.00094	
-0.01822	-0.01893	-0.00098	-0.00077	
-0.02319	-0.02203	-0.00240	-0.00068	
-0.02489	-0.02147	-0.00316	-0.00058	
-0.02345	-0.01923	-0.00311	-0.00054	
-0.01933	-0.01489	-0.00263	-0.00050	
-0.01613	-0.01197	-0.00219	-0.00048	
-3.22679	-0.68231	-1.19743	0.00044	
-2.31155	-0.92600	-0.92687	-0.00095	
-2.27247	-0.43418	0.58242	-0.00315	
-2.36011	-0.70003	1.48175	-0.00313	
0.55242	-0.19810	0.79410	-0.00361	
1.45117	0.54343	0.09260	-0.00418	
1.26594	0.79707	-0.09748	-0.00420	
1.01325	0.89436	-0.20782	-0.00336	
1.36859	1.06659	-0.11555	-0.00156	
1.46438	0.97063	0.06108	-0.00033	
1.20402	0.72473	0.13299	0.00049	
0.96509	0.54327	0.10298	0.00065	
0.63657	0.33427	0.07018	0.00072	
0.44947	0.22921	0.06075	0.00071	
0.22573	0.10891	0.03301	0.00080	
0.11870	0.05381	0.01645	0.00086	
0.01686	0.00334	-0.00122	0.00091	
-0.01726	-0.01291	-0.00639	0.00093	
-0.03482	-0.02018	-0.00866	0.00095	
-0.03287	-0.01825	-0.00799	0.00095	
-0.02057	-0.01105	-0.00587	0.00096	
-0.00985	-0.00541	-0.00420	0.00096	
0.00448	0.00235	-0.00143	0.00095	
0.01158	0.00617	0.00000	0.00095	
0.01799	0.00957	0.00139	0.00095	
0.01969	0.01046	0.00187	0.00095	
0.01942	0.01029	0.00208	0.00095	
0.01798	0.00952	0.00199	0.00095	
0.01493	0.00791	0.00167	0.00096	
0.01272	0.00676	0.00141	0.00096	
0.00964	0.00516	0.00104	0.00096	
0.00788	0.00426	0.00083	0.00096	
0.00577	0.00318	0.00058	0.00097	
0.00470	0.00264	0.00046	0.00097	
0.00352	0.00205	0.00033	0.00097	
0.00295	0.00177	0.00028	0.00097	
0.00235	0.00147	0.00023	0.00098	
0.00205	0.00132	0.00020	0.00098	
0.00171	0.00115	0.00018	0.00098	
0.00153	0.00105	0.00017	0.00098	
0.00129	0.00093	0.00016	0.00099	
0.00115	0.00086	0.00015	0.00099	
0.00095	0.00075	0.00013	0.00099	
0.00082	0.00068	0.00012	0.00099	
0.00066	0.00059	0.00010	0.00099	
0.00057	0.00053	0.00009	0.00099	
0.00044	0.00046	0.00008	0.00100	
0.00036	0.00042	0.00007	0.00100	
0.00027	0.00036	0.00006	0.00100	
0.00023	0.00033	0.00006	0.00100	
-2.69227	-2.29484	-1.65653	-0.00551	
-2.18620	-1.13754	-0.57753	-0.00772	
-3.15794	-0.66518	0.34714	-0.00437	
-3.17366	-0.55720	0.81542	0.00002	
-0.01226	0.31744	0.44530	0.00423	
1.87108	0.81400	0.03875	0.00378	
2.53104	0.94725	-0.08721	0.00233	
2.32553	0.89142	-0.03785	0.00158	
1.81154	0.73822	0.03590	0.00063	
1.42142	0.60846	0.05478	0.00022	
0.94825	0.41942	0.06229	-0.00014	
0.69380	0.31130	0.05017	-0.00032	
0.40508	0.17857	0.02782	-0.00052	
0.26402	0.10500	0.01194	-0.00061	
0.13176	0.04789	-0.00033	-0.00070	
0.07764	0.02615	-0.00209	-0.00076	
0.02804	0.00697	-0.00329	-0.00084	
0.00928	0.00028	-0.00336	-0.00089	
-0.00582	-0.00427	-0.00322	-0.00096	
-0.00401	-0.00205	-0.00206	-0.00101	
0.00156	0.00141	-0.00059	-0.00109	
0.00249	0.00220	-0.00019	-0.00113	
-0.00709	0.01042	0.00144	-0.00118	
-0.01701	0.01076	0.00457	-0.00120	
-0.02595	0.00760	0.00555	-0.00120	
-0.02740	0.00521	0.00508	-0.00120	
-0.02608	0.00259	0.00405	-0.00118	
-0.02401	0.00142	0.00340	-0.00118	
-0.02023	0.00030	0.00255	-0.00116	
-0.01799	-0.00076	0.00177	-0.00115	
-0.01443	-0.00105	0.00121	-0.00114	
-0.01213	-0.00092	0.00104	-0.00113	
-0.00911	-0.00069	0.00084	-0.00112	
-0.00744	-0.00057	0.00073	-0.00111	
-1.26437	-3.31157	-1.37778	-0.00334	
-2.20227	-2.07127	-0.30103	-0.00114	
-3.12110	-0.62519	0.09329	0.00279	
-2.56881	0.03485	0.18320	-0.00016	
-1.19137	1.14812	0.31485	-0.00332	
1.19185	1.15612	0.38121	-0.00100	
1.44971	0.34181	0.26935	0.00407	
1.60694	-0.03568	0.11547	0.00408	
1.39168	-0.27562	0.00849	0.00272	
1.30921	-0.16693	-0.01744	0.00128	
1.09176	0.07564	0.04634	0.00003	
0.87670	0.21832	0.07928	0.00013	
0.59391	0.22462	0.06939	0.00012	
0.43573	0.15425	0.04325	0.00012	
0.25159	0.06649	0.01660	0.00005	
0.14387	0.03155	0.00563	-0.00002	
0.04343	-0.00871	-0.00573	-0.00017	
0.00400	-0.02733	-0.01055	-0.00022	
-0.03071	-0.03949	-0.01376	-0.00029	
-0.04031	-0.04076	-0.01387	-0.00034	
-0.04063	-0.03609	-0.01226	-0.00040	
-0.03553	-0.03063	-0.01056	-0.00045	
-0.01820	-0.01974	-0.00711	-0.00052	
-0.00488	-0.01147	-0.00451	-0.00055	
0.01459	0.00091	-0.00078	-0.00058	
0.02470	0.00706	0.00118	-0.00059	
0.03453	0.01322	0.00316	-0.00059	
0.03776	0.01544	0.00390	-0.00059	
0.03844	0.01645	0.00429	-0.00058	
0.03677	0.01591	0.00419	-0.00058	
0.03216	0.01392	0.00368	-0.00057	
0.41539	0.16911	0.05750	0.00202	
0.24332	0.11675	0.03079	0.00201	
0.15678	0.06708	0.01235	0.00194	
0.07768	0.02322	-0.00262	0.00179	
0.05414	0.00396	0.01077	0.00171	
-0.32793	-0.28384	0.05244	0.00029	
-0.26855	-0.23682	0.00041	0.00017	
-0.24417	-0.08434	-0.05801	0.00018	
-0.19009	-0.08221	-0.04330	-0.00008	
-0.10248	-0.06417	-0.02173	-0.00035	
0.39880	0.20517	-0.09491	0.00243	
0.38446	0.17539	0.04754	0.00171	
0.32611	0.15557	0.03882	0.00167	
0.17893	0.07985	0.02781	0.00173	
0.10508	0.04264	0.01564	0.00178	
-0.48163	0.04699	-0.10277	0.00120	
-0.36216	-0.03591	-0.11919	0.00093	
-0.21881	-0.19801	-0.00819	0.00013	
-0.17229	-0.15099	-0.02003	-0.00003	
-0.12619	-0.05309	-0.03313	-0.00016	
-0.07107	-0.03566	-0.02056	-0.00031	
0.44334	0.21628	0.03097	0.00182	
0.38736	0.18962	0.04408	0.00167	
-2.67864	-2.19394	-1.22499	0.00094	
-3.13980	-2.37089	-1.32750	-0.00059	
-4.39439	-1.06651	0.20441	-0.00330	
-1.87743	-0.80619	0.57505	0.00125	
-1.09899	1.13113	0.93164	-0.00191	
-2.34887	0.17237	-0.54213	-0.00451	
1.28411	0.37723	-0.03937	-0.00168	
1.81187	-0.22780	-0.26758	0.00008	
1.88573	-0.32579	-0.30962	0.00127	
2.43573	0.26228	-0.16224	0.00173	
2.21932	0.84346	0.11509	0.00206	
1.78882	0.80938	0.17290	0.00218	
1.15247	0.53863	0.11662	0.00221	
0.80805	0.37433	0.07802	0.00223	
0.42500	0.16172	0.04080	0.00228	
0.25112	0.07755	0.02104	0.00222	
0.05791	0.02544	-0.02385	0.00206	
-0.01556	0.00631	-0.02874	0.00201	
0.03678	-0.01712	0.01924	0.00215	
0.01397	-0.01982	0.01169	0.00211	
-0.03767	-0.00953	-0.01327	0.00202	
-0.02529	-0.00436	-0.00795	0.00204	
0.00469	-0.00395	0.00415	0.00210	
0.00500	-0.00246	0.00303	0.00211	
-0.00319	-0.00016	-0.00270	0.00212	
-0.00068	0.00020	-0.00224	0.00213	
0.00566	0.00024	0.00058	0.00216	
0.00498	0.00060	0.00049	0.00217	
