0.00000	17.50083	11.99770	-14.15115	-0.01528	
0.00000	-0.27146	3.44739	-8.74917	-0.01151	
0.00000	-4.33660	1.09370	-5.96993	-0.00604	
0.00000	-5.11212	0.30850	-4.07804	-0.00089	
0.00000	-4.03870	0.32169	-2.52894	0.00449	
0.00000	-2.66614	0.63165	-1.84141	0.00738	
0.00000	-1.22362	0.99581	-1.40792	0.00945	
0.00000	0.53182	1.43465	-1.06780	0.01117	
0.00000	1.61400	1.68330	-0.91927	0.01187	
0.00000	2.45119	1.84733	-0.81764	0.01219	
0.00000	3.19845	1.94244	-0.72417	0.01214	
0.00000	3.50139	1.93020	-0.67067	0.01183	
0.00000	3.60683	1.85717	-0.62066	0.01135	
0.00000	3.49657	1.68675	-0.55661	0.01049	
0.00000	3.26222	1.51764	-0.50984	0.00973	
0.00000	2.94034	1.32897	-0.46374	0.00892	
0.00000	2.41716	1.06267	-0.40071	0.00778	
0.00000	1.98091	0.85985	-0.35499	0.00692	
0.00000	1.54651	0.66785	-0.31219	0.00609	
0.00000	0.97415	0.42964	-0.25687	0.00502	
0.00000	0.57248	0.27040	-0.21896	0.00428	
0.00000	-283.18655	-298.55019	-300.00000	-1.39870	
0.00000	-300.00000	-300.00000	-125.48124	-2.43313	
0.00000	300.00000	-300.00000	300.00000	0.26914	
0.00000	300.00000	248.67691	108.49448	2.64730	
0.00000	300.00000	300.00000	39.51680	0.42467	
0.00000	300.00000	300.00000	110.75089	-0.02830	
0.00000	-113.59944	300.00000	42.57497	0.28647	
0.00000	189.99311	300.00000	71.48475	-0.19662	
0.00000	128.52260	45.00514	-13.07082	-0.43405	
0.00000	-106.29464	-94.43458	-58.23618	-0.32297	
0.00000	-221.81095	-97.39662	-47.77579	-0.19355	
0.00000	-212.39676	-77.36417	-33.06019	-0.10908	
0.00000	-163.47107	-50.55035	-19.08108	-0.05228	
0.00000	-95.13933	-21.43187	-6.40624	-0.01440	
0.00000	-58.72048	-8.80221	-1.57898	-0.00328	
0.00000	-35.14573	-2.28036	0.59488	0.00067	
0.00000	-17.34184	1.10686	1.38893	0.00131	
0.00000	-10.07603	1.81243	1.33737	0.00066	
0.00000	-5.73225	1.91599	1.12410	-0.00013	
0.00000	-2.51438	1.73470	0.81587	-0.00100	
0.00000	-1.19647	1.55483	0.62790	-0.00145	
0.00000	-0.41017	1.38811	0.48305	-0.00174	
0.00000	0.14974	1.20436	0.34774	-0.00194	
0.00000	0.35455	1.09001	0.27759	-0.00200	
0.00000	0.45142	0.99072	0.22591	-0.00200	
0.00000	0.48829	0.88269	0.17956	-0.00194	
0.00000	0.47174	0.81041	0.15472	-0.00188	
0.00000	0.44023	0.74533	0.13521	-0.00180	
0.00000	0.38516	0.66898	0.11624	-0.00169	
0.00000	0.34405	0.62093	0.10679	-0.00161	
0.00000	0.30142	0.57373	0.09736	-0.00152	
0.00000	0.24892	0.51812	0.08777	-0.00141	
0.00000	0.21228	0.48007	0.08163	-0.00133	
0.00000	0.18042	0.44471	0.07583	-0.00126	
0.00000	0.14077	0.40270	0.06979	-0.00116	
0.00000	0.11910	0.37649	0.06661	-0.00110	
0.00000	0.09640	0.34818	0.06146	-0.00103	
0.00000	0.07265	0.31795	0.05785	-0.00096	
0.00000	0.05799	0.29592	0.05427	-0.00090	
0.00000	0.04243	0.27466	0.05077	-0.00085	
0.00000	0.02835	0.25001	0.04656	-0.00079	
0.00000	0.01520	0.23228	0.04409	-0.00075	
0.00000	161.57950	300.00000	300.00000	0.61019	
0.00000	65.63445	300.00000	50.65009	0.71293	
0.00000	-300.00000	300.00000	-300.00000	-2.83739	
0.00000	300.00000	300.00000	-250.03425	-0.32185	
0.00000	-103.01938	-300.00000	-37.71704	0.25947	
0.00000	300.00000	-300.00000	-22.99866	-0.17273	
0.00000	300.00000	-300.00000	-122.95384	-0.26853	
0.00000	-73.73876	-300.00000	-138.98014	0.84848	
0.00000	-300.00000	-274.81764	-74.94556	0.14332	
0.00000	-300.00000	-162.60721	-37.10957	-0.02529	
0.00000	-300.00000	-130.27529	-26.42642	-0.03735	
0.00000	-79.40744	-34.60887	-9.73893	-0.00666	
0.00000	132.25580	62.05333	12.08139	-0.00241	
0.00000	153.68274	73.45718	17.32400	-0.01097	
0.00000	122.96902	58.67599	14.24590	-0.01655	
0.00000	90.79172	42.84492	10.32378	-0.01895	
0.00000	58.12120	26.80915	6.19457	-0.01839	
0.00000	41.38206	18.71434	4.13075	-0.01649	
0.00000	29.62103	13.12582	2.74627	-0.01417	
0.00000	19.24604	8.30613	1.60655	-0.01116	
0.00000	14.11858	5.98053	1.08710	-0.00920	
0.00000	10.49056	4.36650	0.74469	-0.00754	
0.00000	7.21308	2.93992	0.46086	-0.00580	
0.00000	5.53343	2.22369	0.32767	-0.00478	
0.00000	4.30307	1.70767	0.23707	-0.00396	
0.00000	3.13941	1.22863	0.15901	-0.00311	
0.00000	2.51101	0.97402	0.12025	-0.00261	
0.00000	2.03153	0.78231	0.09275	-0.00221	
0.00000	1.55430	0.59427	0.06778	-0.00178	
0.00000	1.28209	0.48776	0.05408	-0.00152	
0.00000	1.06357	0.40269	0.04352	-0.00131	
0.00000	0.84146	0.31808	0.03433	-0.00108	
0.00000	0.70342	0.26402	0.02727	-0.00094	
0.00000	0.59475	0.22298	0.02307	-0.00082	
0.00000	0.47476	0.17678	0.01761	-0.00068	
0.00000	0.40633	0.15158	0.01548	-0.00060	
0.00000	0.34731	0.12959	0.01337	-0.00053	
0.00000	0.28051	0.10404	0.01051	-0.00044	
0.00000	0.23933	0.08868	0.00902	-0.00039	
0.00000	0.20622	0.07617	0.00770	-0.00035	
0.00000	0.16734	0.06153	0.00619	-0.00030	
0.00000	0.14441	0.05304	0.00539	-0.00026	
0.00000	0.12071	0.04316	0.00362	-0.00023	
0.00000	0.10028	0.03607	0.00334	-0.00020	
0.00000	0.08827	0.03219	0.00338	-0.00018	
0.00000	0.07468	0.02687	0.00267	-0.00016	
0.00000	0.06103	0.02172	0.00211	-0.00014	
0.00000	0.04919	0.01639	0.00091	-0.00012	
