-0.49132	0.91801
-0.40242	0.73231
-0.25525	0.55907
-0.12988	0.40999
-0.05038	0.29005
-0.00953	0.20033
0.00773	0.13678
0.01333	0.09328
0.01380	0.06389
0.01222	0.04395
0.00991	0.03025
0.00745	0.02066
0.00511	0.01382
0.00298	0.00883
0.00111	0.00512
-0.00050	0.00231
-0.00188	0.00014
-0.00304	-0.00156
-0.00402	-0.00291
-0.00484	-0.00399
-0.00553	-0.00487
-0.00610	-0.00558
-0.00658	-0.00617
-0.00699	-0.00665
-0.00732	-0.00705
-0.00760	-0.00738
-0.00784	-0.00765
-0.00803	-0.00788
-0.00820	-0.00807
-0.00834	-0.00823
-0.00845	-0.00836
-0.00855	-0.00847
-0.00863	-0.00857
-0.00870	-0.00865
-0.00876	-0.00871
-0.00880	-0.00877
-0.00885	-0.00881
-0.00888	-0.00885
-0.00891	-0.00888
-0.00893	-0.00891
-0.00895	-0.00893
-1.75418	0.79486
-1.46459	0.85798
-1.20129	0.96488
-1.00805	1.00070
-0.83687	0.94634
-0.66789	0.84285
-0.53426	0.73990
-0.44009	0.65788
-0.37444	0.59990
-0.32821	0.56116
-0.29554	0.53543
-0.27253	0.51791
-0.25633	0.50545
-0.24491	0.49619
-0.23679	0.48904
-0.23093	0.48334
-0.22662	0.47870
-0.22337	0.47485
-0.22088	0.47163
-0.21891	0.46889
-0.21732	0.46654
-0.21601	0.46452
-0.21492	0.46276
-0.21399	0.46121
-0.21319	0.45986
-0.21249	0.45865
-0.21188	0.45758
-0.21134	0.45662
-0.21085	0.45575
-0.21042	0.45498
-0.21003	0.45427
-0.20968	0.45363
-0.20935	0.45304
-0.20906	0.45251
-0.20879	0.45202
-0.20855	0.45157
-0.20832	0.45115
1.15215	-1.63240
1.11117	-1.61759
1.03992	-1.53212
0.91212	-1.33807
0.72380	-1.09294
0.55974	-0.87667
0.45258	-0.72603
0.36546	-0.59419
0.29325	-0.44383
0.24558	-0.30080
0.21140	-0.19318
0.17862	-0.12395
0.14631	-0.08298
0.11766	-0.05941
0.09442	-0.04572
0.06841	-0.03140
0.04270	-0.01799
0.02166	-0.00798
0.00552	-0.00100
-0.00655	0.00377
-0.01547	0.00701
-0.02204	0.00921
-0.02687	0.01071
-0.03042	0.01173
-0.03303	0.01245
-0.03495	0.01295
-0.03636	0.01331
-0.03740	0.01357
-0.03815	0.01378
-0.03871	0.01393
-0.03910	0.01407
-0.03938	0.01418
-0.03957	0.01428
-0.03969	0.01437
-0.03975	0.01445
-0.03976	0.01453
-0.03974	0.01460
-0.03968	0.01467
-0.03958	0.01473
-0.03946	0.01478
-0.03930	0.01483
-0.03910	0.01488
-0.03887	0.01491
-0.03860	0.01493
-0.03828	0.01495
-0.03793	0.01496
-0.03753	0.01495
-0.03707	0.01493
-0.03657	0.01490
-0.03601	0.01485
-0.03540	0.01479
-0.03473	0.01472
-0.03400	0.01463
-0.03323	0.01453
-0.03240	0.01441
-2.15541	-1.46752
-2.08117	-1.30971
-1.87495	-1.11969
-1.53455	-1.00861
-1.21578	-0.99646
-0.98984	-1.00004
-0.84857	-0.97675
-0.76718	-0.92809
-0.71904	-0.87721
-0.68950	-0.83420
-0.67048	-0.80063
-0.65755	-0.77520
-0.64820	-0.75606
-0.64107	-0.74160
-0.63538	-0.73054
-0.63070	-0.72198
-0.62679	-0.71522
-0.62346	-0.70981
-0.62061	-0.70540
-0.61815	-0.70176
-0.61602	-0.69870
-0.61416	-0.69611
-0.61253	-0.69389
-0.61110	-0.69197
-0.60983	-0.69029
-0.60870	-0.68882
-0.60770	-0.68751
-0.60680	-0.68636
-0.60600	-0.68532
-0.60527	-0.68439
-0.60461	-0.68356
2.08879	1.99649
1.83882	1.92055
1.46998	1.63547
1.10387	1.27422
0.77815	1.02183
0.60857	0.74740
0.61759	0.54997
0.57141	0.43047
0.45566	0.31921
0.33359	0.24215
0.23827	0.18882
0.17216	0.14766
0.12780	0.11460
0.09760	0.08841
0.07633	0.06810
0.06067	0.05257
0.04868	0.04074
0.03918	0.03166
0.03148	0.02461
0.02511	0.01904
0.01977	0.01457
0.01524	0.01091
0.01136	0.00787
0.00800	0.00530
0.00508	0.00311
0.00252	0.00121
0.00026	-0.00045
-0.00174	-0.00191
-0.00353	-0.00320
-0.00514	-0.00436
-0.00658	-0.00540
-0.00789	-0.00634
